indicator,severity,description,source_feed,reference,type
ftp.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271685/,domain
ftp.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271678/,domain
ftp.ywxww.net,HIGH,"URLhaus: malware_download (exe,Socks5Systemz)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271679/,domain
ftp.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271680/,domain
ftp.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271675/,domain
ftp.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271673/,domain
123.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271664/,domain
ftp.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271666/,domain
123.ywxww.net,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271663/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (exe,Formbook)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271634/,domain
a12xxx1.oss-cn-hongkong.aliyuncs.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271633/,domain
a18qqq1.oss-cn-hongkong.aliyuncs.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271632/,domain
github.com,HIGH,"URLhaus: malware_download (exe,Formbook)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271626/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271627/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271628/,domain
a15aaa1.oss-cn-hongkong.aliyuncs.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271629/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271624/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271617/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271614/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271612/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271613/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (exe,Formbook)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271608/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271609/,domain
media.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271610/,domain
github.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271605/,domain
a12xxx1.oss-cn-hongkong.aliyuncs.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271602/,domain
a19ccc1.oss-cn-hongkong.aliyuncs.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271603/,domain
a23uuu1.oss-cn-hongkong.aliyuncs.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271601/,domain
github.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271599/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271597/,domain
a15aaa1.oss-cn-hongkong.aliyuncs.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271598/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271591/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271594/,domain
github.com,HIGH,"URLhaus: malware_download (exe,Formbook)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271595/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271596/,domain
github.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271586/,domain
github.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271587/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271588/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271589/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (LummaStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271366/,domain
github.com,HIGH,URLhaus: malware_download (LummaStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271369/,domain
firebasestorage.googleapis.com,HIGH,"URLhaus: malware_download (RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271206/,domain
landley.net,HIGH,URLhaus: malware_download (elf),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3271172/,domain
zlonline.oss-cn-shenzhen.aliyuncs.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270198/,domain
shqdown.ggzuhao.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270195/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270193/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270185/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270186/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270187/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270188/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270189/,domain
mymin11.oss-cn-hangzhou.aliyuncs.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270190/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270191/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270192/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270183/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3270184/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (xworm),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269824/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269823/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269816/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269817/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269818/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269819/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269820/,domain
github.com,HIGH,URLhaus: malware_download (xworm),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269822/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269788/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (Formbook,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269789/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269792/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269795/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269796/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269798/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269800/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269802/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269803/,domain
github.com,HIGH,URLhaus: malware_download (xworm),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269804/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269807/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (xworm),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269808/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269809/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269810/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269811/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269813/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269785/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269786/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269787/,domain
github.com,HIGH,URLhaus: malware_download (xworm),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269715/,domain
utorrent-servers.xyz,HIGH,"URLhaus: malware_download (exe,LummaStealer,PureLogStealer,Vidar)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3269628/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3266091/,domain
drive.google.com,HIGH,"URLhaus: malware_download (ascii,Encoded,GuLoader,SnakeKeylogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3265959/,domain
drive.google.com,HIGH,"URLhaus: malware_download (encrypted,GuLoader,SnakeKeylogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3265958/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258049/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258050/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258051/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258052/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258053/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258054/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (rev-base64-loader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258055/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258045/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258046/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258047/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258048/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258044/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258042/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258043/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,base64,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258034/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258033/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (AsyncRAT,base64,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258032/,domain
bitbucket.org,HIGH,URLhaus: malware_download (bitbucket),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3258029/,domain
shangmei-test.oss-cn-beijing.aliyuncs.com,HIGH,"URLhaus: malware_download (kinsing,Threatactors)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3257483/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (xworm),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3254248/,domain
github.com,HIGH,URLhaus: malware_download (xworm),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3254228/,domain
github.com,HIGH,URLhaus: malware_download (xworm),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3254226/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3254223/,domain
github.com,HIGH,"URLhaus: malware_download (Formbook,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3254222/,domain
github.com,HIGH,"URLhaus: malware_download (AsyncRAT,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3254220/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (donutloader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252640/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (donutloader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252637/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (donutloader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252639/,domain
github.com,HIGH,URLhaus: malware_download (donutloader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252635/,domain
github.com,HIGH,URLhaus: malware_download (donutloader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252632/,domain
github.com,HIGH,URLhaus: malware_download (donutloader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252634/,domain
github.com,HIGH,URLhaus: malware_download (donutloader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252630/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (gafgyt),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252488/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (gafgyt),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252485/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (gafgyt),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252486/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3252487/,domain
sirault.be,HIGH,URLhaus: malware_download (CoinMiner),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3250050/,domain
www.xn--on3b15m2lco2u.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3249739/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3249679/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3249675/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3249673/,domain
github.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3249669/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (njRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3249662/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (exe,petya)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3246018/,domain
github.com,HIGH,URLhaus: malware_download (zapret),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3242983/,domain
cd.textfiles.com,HIGH,URLhaus: malware_download (backdoor),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3242663/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3242642/,domain
i0001.clarodrive.com,HIGH,"URLhaus: malware_download (002025ASD,AsyncRAT,pw-002025ASD,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3242379/,domain
codeload.github.com,HIGH,URLhaus: malware_download (zip),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241764/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (7z),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241765/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241756/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241754/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241752/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (exe,meterpreter)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241643/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (exe,meterpreter)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241644/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (exe,meterpreter)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241637/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (exe,meterpreter)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241638/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241639/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (exe,meterpreter)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241640/,domain
raw.githubusercontent.com,HIGH,"URLhaus: malware_download (exe,meterpreter)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241641/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241642/,domain
alien-training.com,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241636/,domain
qiniuyunxz.yxflzs.com,HIGH,"URLhaus: malware_download (exe,meterpreter)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3241635/,domain
