indicator,severity,description,source_feed,reference,type
222.127.68.176,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548880/,ip
222.127.68.176,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548876/,ip
121.235.219.203,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548870/,ip
42.112.26.71,HIGH,"URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548805/,ip
75.127.7.164,HIGH,"URLhaus: malware_download (AgentTesla,encrypted,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548776/,ip
75.127.7.164,HIGH,"URLhaus: malware_download (AgentTesla,encrypted,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548774/,ip
185.39.207.25,HIGH,"URLhaus: malware_download (MetaStealer,opendir,WsgiDAV)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548717/,ip
185.39.207.25,HIGH,"URLhaus: malware_download (MetaStealer,opendir,WsgiDAV)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548715/,ip
45.125.33.150,HIGH,"URLhaus: malware_download (censys,CobaltStrike)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548703/,ip
120.24.206.137,HIGH,"URLhaus: malware_download (censys,CobaltStrike)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548708/,ip
60.204.169.16,HIGH,"URLhaus: malware_download (censys,CobaltStrike)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548701/,ip
37.191.78.5,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548688/,ip
115.23.70.129,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548684/,ip
95.221.241.92,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548686/,ip
88.8.22.161,HIGH,"URLhaus: malware_download (backdoor,censys,elf,sshdkit)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548647/,ip
88.18.186.5,HIGH,"URLhaus: malware_download (backdoor,censys,elf,sshdkit)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548650/,ip
222.243.96.6,HIGH,URLhaus: malware_download (P2Pinfect),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548626/,ip
171.231.159.28,HIGH,URLhaus: malware_download (hajime),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548570/,ip
47.62.95.36,HIGH,URLhaus: malware_download (hajime),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548536/,ip
186.88.165.234,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548526/,ip
175.174.71.36,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548436/,ip
175.174.71.36,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548431/,ip
213.209.143.44,HIGH,"URLhaus: malware_download (sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548257/,ip
213.209.143.44,HIGH,"URLhaus: malware_download (sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548253/,ip
213.209.143.44,HIGH,"URLhaus: malware_download (sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548250/,ip
213.209.143.44,HIGH,"URLhaus: malware_download (sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548251/,ip
213.209.143.44,HIGH,"URLhaus: malware_download (sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548244/,ip
213.209.143.44,HIGH,"URLhaus: malware_download (sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548237/,ip
213.209.143.44,HIGH,"URLhaus: malware_download (sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548152/,ip
94.26.90.217,HIGH,"URLhaus: malware_download (sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548153/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548155/,ip
213.209.143.44,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548156/,ip
213.209.143.44,HIGH,"URLhaus: malware_download (sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548157/,ip
66.63.187.185,HIGH,"URLhaus: malware_download (ddos,elf,irc,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548141/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548144/,ip
213.209.143.44,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548146/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548147/,ip
213.209.143.44,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548149/,ip
213.209.143.44,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548130/,ip
81.226.201.46,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548023/,ip
213.209.150.18,HIGH,"URLhaus: malware_download (exe,MassLogger,SnakeKeylogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548022/,ip
213.209.150.18,HIGH,"URLhaus: malware_download (exe,Loki)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548021/,ip
213.209.150.18,HIGH,"URLhaus: malware_download (exe,MassLogger,SnakeKeylogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548019/,ip
213.209.150.18,HIGH,"URLhaus: malware_download (exe,MassLogger,SnakeKeylogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548020/,ip
213.209.150.18,HIGH,"URLhaus: malware_download (exe,MassLogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548017/,ip
120.28.119.54,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548016/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547959/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547960/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547961/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547956/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547957/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,povertystealer,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547958/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547947/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547948/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547949/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547950/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547952/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,QuasarRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547953/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547954/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547955/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547936/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547937/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547938/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,povertystealer,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547939/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547940/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547941/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,povertystealer,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547942/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547943/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547944/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547945/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547946/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547925/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547926/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547927/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547928/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547930/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547931/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547932/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547933/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547934/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547935/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547923/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547924/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547919/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547920/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547922/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547913/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547915/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547916/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547917/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547918/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547911/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,LummaStealer,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547912/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547903/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547904/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547905/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547906/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547907/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,povertystealer,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547908/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547909/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547910/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547894/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547896/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547897/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547898/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547899/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547900/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547901/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547902/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547888/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547889/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547890/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547891/,ip
62.60.226.165,HIGH,"URLhaus: malware_download (ascii,Encoded,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547893/,ip
209.54.102.157,HIGH,"URLhaus: malware_download (AgentTesla,encrypted,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547882/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547866/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547860/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547861/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547862/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547863/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547864/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547865/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547857/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547858/,ip
213.209.150.107,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547859/,ip
208.89.168.93,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547798/,ip
27.109.254.51,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547793/,ip
5.200.248.180,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547796/,ip
2.54.84.143,HIGH,"URLhaus: malware_download (backdoor,censys,elf,sshdkit)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547784/,ip
14.245.212.25,HIGH,"URLhaus: malware_download (backdoor,censys,elf,sshdkit)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547785/,ip
201.98.176.195,HIGH,"URLhaus: malware_download (backdoor,censys,elf,sshdkit)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547782/,ip
180.211.137.9,HIGH,URLhaus: malware_download (P2Pinfect),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547749/,ip
8.217.15.156,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547750/,ip
186.88.165.234,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547707/,ip
91.212.166.206,HIGH,"URLhaus: malware_download (apk ,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547420/,ip
91.212.166.206,HIGH,"URLhaus: malware_download (apk ,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547419/,ip
107.175.246.32,HIGH,"URLhaus: malware_download (ascii,censys,Encoded,RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547363/,ip
107.173.47.164,HIGH,"URLhaus: malware_download (ascii,censys,Encoded,jalapeno,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547364/,ip
107.175.246.32,HIGH,"URLhaus: malware_download (ascii,censys,Encoded,rev-base64-loader,SnakeKeylogger)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547366/,ip
107.173.47.164,HIGH,"URLhaus: malware_download (ascii,censys,Encoded,jalapeno,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547361/,ip
107.173.47.164,HIGH,"URLhaus: malware_download (censys,vbe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547360/,ip
107.173.47.164,HIGH,"URLhaus: malware_download (censys,doc,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547349/,ip
107.175.246.32,HIGH,"URLhaus: malware_download (censys,doc,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547337/,ip
107.175.246.32,HIGH,"URLhaus: malware_download (censys,Formbook,hta)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547339/,ip
107.173.47.164,HIGH,"URLhaus: malware_download (censys,doc,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547341/,ip
107.175.246.32,HIGH,"URLhaus: malware_download (censys,Formbook,hta)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547343/,ip
107.173.47.164,HIGH,"URLhaus: malware_download (censys,doc,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547345/,ip
107.175.246.32,HIGH,"URLhaus: malware_download (censys,doc,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547347/,ip
107.175.246.32,HIGH,"URLhaus: malware_download (censys,Formbook,hta)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547335/,ip
107.175.246.32,HIGH,"URLhaus: malware_download (censys,Formbook,hta)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547333/,ip
107.175.246.32,HIGH,"URLhaus: malware_download (ascii,censys,Encoded,RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547330/,ip
107.173.47.164,HIGH,"URLhaus: malware_download (ascii,censys,Encoded,jalapeno,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547329/,ip
