indicator,severity,description,source_feed,reference
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465986/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465989/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465990/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465991/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465992/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465980/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465974/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465975/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465977/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465961/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465962/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465963/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465965/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465968/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465969/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465971/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465972/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465957/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465955/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465949/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465951/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465953/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465942/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465945/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465946/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465939/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465931/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465932/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465933/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465935/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465937/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465938/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465924/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465926/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465912/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465914/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465915/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465916/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465919/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465910/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465906/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465909/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465903/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465904/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465905/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465896/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465897/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465898/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465885/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465886/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465888/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465889/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465891/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465892/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465893/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465881/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465882/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465876/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465878/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465879/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465870/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465871/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465872/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465873/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465874/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465875/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465865/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465866/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465864/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465852/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465853/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465857/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465847/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465848/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465850/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465843/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465844/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465845/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465833/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465835/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465839/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465825/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465826/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465827/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465828/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465829/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465830/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465831/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465832/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465820/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465804/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465806/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465809/
web.archive.org,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465811/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465814/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465815/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465795/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465796/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465798/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465799/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465802/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465790/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465791/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465792/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465785/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465786/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465787/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465779/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465781/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465782/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465772/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465773/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465776/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465777/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465778/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465766/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465768/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465769/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465771/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465760/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465761/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465762/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465763/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465764/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465765/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465757/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465758/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465755/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465747/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465749/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465752/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465753/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465739/
